,image_name,colony_area,ratio_cobelstone,is_good,ratio_debri,ratio_inner_good,ratio_outer_good
516,Good0516_Probabilities.h5,9180,0.013943355119825708,1.0,0.0,0.005773420479302832,0.9802832244008715
517,Good0517_Probabilities.h5,12472,0.1690987812700449,1.0,0.0,0.00024053880692751764,0.8306606799230276
518,Good0518_Probabilities.h5,7739,0.036826463367360125,1.0,0.0,0.004264116810957488,0.9589094198216824
519,Good0519_Probabilities.h5,8343,0.05861201006832075,1.0,0.0,0.00479443845139638,0.9365935514802829
520,Good0520_Probabilities.h5,11610,0.02773471145564169,1.0,0.0,0.002325581395348837,0.9699397071490095
521,Good0521_Probabilities.h5,1152,0.7960069444444444,1.0,0.0,0.013888888888888888,0.19010416666666666
522,Good0522_Probabilities.h5,2511,0.35762644364794904,1.0,0.0,0.0007964954201513341,0.6415770609318996
523,Good0523_Probabilities.h5,4874,0.09396799343455067,1.0,0.0,0.0002051702913418137,0.9058268362741075
524,Good0524_Probabilities.h5,23687,0.16207202262844597,1.0,0.0,0.006205935745345548,0.8317220416262084
525,Good0525_Probabilities.h5,10526,0.020995629868896068,1.0,0.0,0.00019000570017100514,0.978814364430933
526,Good0526_Probabilities.h5,1772,0.7336343115124153,1.0,0.0,0.03724604966139955,0.2291196388261851
527,Good0527_Probabilities.h5,5179,0.14385016412434834,1.0,0.0,0.03726588144429427,0.8188839544313574
528,Good0528_Probabilities.h5,21930,0.0302781577747378,1.0,0.0,0.011719106247150023,0.9580027359781121
529,Good0529_Probabilities.h5,2342,0.6887275832621691,1.0,0.0,0.019214346712211786,0.2920580700256191
530,Good0530_Probabilities.h5,2646,0.8023431594860166,1.0,0.0,0.005291005291005291,0.1923658352229781
531,Good0531_Probabilities.h5,3041,0.7911871095034528,1.0,0.0,0.01808615586977968,0.1907267346267675
532,Good0532_Probabilities.h5,47315,0.10981718271161366,1.0,0.0,0.05822677797738561,0.8319560393110007
533,Good0533_Probabilities.h5,23146,0.22898124945994988,1.0,0.0,0.030977274691091333,0.7400414758489587
534,Good0534_Probabilities.h5,5752,0.0773643949930459,1.0,0.0,0.009388038942976356,0.9132475660639777
535,Good0535_Probabilities.h5,7701,0.03713803402155564,1.0,0.0,0.0009089728606674458,0.9619529931177769
536,Good0536_Probabilities.h5,37373,0.025526449575897038,1.0,0.0,0.02178042972199181,0.9526931207021111
537,Good0537_Probabilities.h5,4677,0.20675646782125293,1.0,0.0,0.3228565319649348,0.47038700021381225
538,Good0538_Probabilities.h5,19793,0.04860304147931087,1.0,0.0,0.015611579851462639,0.9357853786692265
539,Good0539_Probabilities.h5,9577,0.2464237235042289,1.0,0.0,0.39803696355852564,0.3555393129372455
540,Good0540_Probabilities.h5,10228,0.17999608916699256,1.0,0.0,0.4471059835745014,0.37289792725850607
541,Good0541_Probabilities.h5,10527,0.21753586016908902,1.0,0.0,0.3735157214781039,0.40894841835280704
542,Good0542_Probabilities.h5,11012,0.21758082092262987,1.0,0.0,0.506084271703596,0.2763349073737741
543,Good0543_Probabilities.h5,18896,0.1574407281964437,1.0,0.0,0.02587849280270957,0.8166807790008468
544,Good0544_Probabilities.h5,11273,0.22629291226825157,1.0,0.0,0.45382772997427484,0.3198793577574736
545,Good0545_Probabilities.h5,36543,0.11925676600169663,1.0,0.0,0.07333825903729853,0.8074049749610048
546,Good0546_Probabilities.h5,11868,0.16691944725311764,1.0,0.0,0.5234243343444557,0.3096562184024267
547,Good0547_Probabilities.h5,24406,0.08424157993935917,1.0,0.0,0.030648201261984757,0.885110218798656
548,Good0548_Probabilities.h5,12914,0.17632027257240204,1.0,0.0,0.5733312683908937,0.25034845903670433
549,Good0549_Probabilities.h5,13988,0.1191020875035745,1.0,0.0,0.6010151558478696,0.2798827566485559
550,Good0550_Probabilities.h5,15844,0.11531178995203231,1.0,0.0,0.6627114365059329,0.22197677354203485
551,Good0551_Probabilities.h5,16497,0.0940777110989877,1.0,0.0,0.7203127841425714,0.18560950475844093
552,Good0552_Probabilities.h5,18767,0.12900303724623008,1.0,0.0,0.6909468748334843,0.1800500879202856
553,Good0553_Probabilities.h5,20847,0.07814073967477335,1.0,0.0,0.6758286564014007,0.24603060392382597
554,Good0554_Probabilities.h5,24063,0.08373851971907077,1.0,0.0,0.6829572372522129,0.23330424302871627
555,Good0555_Probabilities.h5,26288,0.07912355447352404,1.0,0.0,0.7517878880097383,0.16908855751673768
556,Good0556_Probabilities.h5,31840,0.07980527638190955,1.0,0.0,0.790358040201005,0.12983668341708543
557,Good0557_Probabilities.h5,33643,0.10997830157833725,1.0,0.0,0.7342983681597955,0.15572333026186724
558,Good0558_Probabilities.h5,37643,0.12413994633796456,1.0,0.0,0.6647982360598252,0.21106181760221024
559,Good0559_Probabilities.h5,42185,0.11399786654023943,1.0,0.0,0.6034372407253763,0.2825648927343843
560,Good0560_Probabilities.h5,45840,0.10318499127399651,1.0,0.0,0.6234075043630017,0.27340750436300176
561,Good0561_Probabilities.h5,49956,0.13543918648410602,1.0,0.0,0.6063736087757227,0.25818720474017137
562,Good0562_Probabilities.h5,55471,0.13408808206089667,1.0,0.0,0.5683330028303077,0.2975789151087956
563,Good0563_Probabilities.h5,63919,0.1618767502620504,1.0,0.0,0.5234906678765312,0.31463258186141835
564,Good0564_Probabilities.h5,73071,0.15587579203788096,1.0,0.0,0.5479328324506302,0.29619137551148883
565,Good0565_Probabilities.h5,82669,0.17244674545476538,1.0,0.0,0.5354606926417399,0.29209256190349464
566,Good0566_Probabilities.h5,96184,0.15393412625800548,1.0,0.0,0.5321259253098228,0.31393994843217166
567,Good0567_Probabilities.h5,108312,0.12337506462811139,1.0,0.0,0.4722099121057685,0.4044150232661201
568,Good0568_Probabilities.h5,120315,0.17755890786684952,1.0,0.0,0.46596849935585755,0.35647259277729293
569,Good0569_Probabilities.h5,135401,0.1762616228831397,1.0,0.0,0.4532758251416164,0.3704625519752439
570,Good0570_Probabilities.h5,152945,0.1323743829481186,1.0,0.0,0.48684821341004936,0.38077740364183205
571,Good0571_Probabilities.h5,172851,0.1419257047977738,1.0,0.0,0.480760886543902,0.37731340865832425
572,Good0572_Probabilities.h5,193522,0.0926716342328004,1.0,0.0,0.5231911617283823,0.3841372040388173
573,Good0573_Probabilities.h5,214642,0.0697626745930433,1.0,0.0,0.6672738792966894,0.26296344611026734
574,Good0574_Probabilities.h5,236155,0.1060955728229341,1.0,0.0,0.6084393724460629,0.2854650547310029
575,Good0575_Probabilities.h5,262104,0.1697837499618472,1.0,0.0,0.5205643561334432,0.3096518939047096
576,Good0576_Probabilities.h5,291045,0.09938669277946709,1.0,0.0,0.6184267037743304,0.2821866034462025
577,Good0577_Probabilities.h5,320702,0.08402816321694283,1.0,0.0,0.6084527068742945,0.3075191299087627
578,Good0578_Probabilities.h5,350858,0.10295903185904269,1.0,0.0,0.6377480348175045,0.25929293332345277
579,Good0579_Probabilities.h5,384294,0.08263725168751009,1.0,0.0,0.6326198171191848,0.2847429311933051
580,Good0580_Probabilities.h5,416844,0.08110468184740574,1.0,0.0,0.6306292042106879,0.2882661139419063
581,Good0581_Probabilities.h5,454537,0.11907941487711672,1.0,0.0,0.5963914928817676,0.28452909224111567
582,Good0582_Probabilities.h5,492018,0.08720412667829226,1.0,0.0,0.6195017255466263,0.2932941477750814
583,Good0583_Probabilities.h5,529062,0.07937065977144456,1.0,0.0,0.622703955302025,0.29792538492653037
584,Good0584_Probabilities.h5,567387,0.0643476145910992,1.0,0.0,0.6810166605861607,0.25463572482274005
585,Good0585_Probabilities.h5,600094,0.07804610611004276,1.0,0.0,0.6837262162261246,0.23822767766383265
586,Good0586_Probabilities.h5,634076,0.06272749638844555,1.0,0.0,0.6880074312858395,0.2492650723257149
587,Good0587_Probabilities.h5,667895,0.08381407257128741,1.0,0.0,0.6534215707558823,0.2627643566728303
588,Good0588_Probabilities.h5,705433,0.06456885345596251,1.0,0.0,0.7176556809789165,0.217775465565121
589,Good0589_Probabilities.h5,740308,0.0663615684282758,1.0,0.0,0.7256290624983115,0.2080093690734127
590,Good0590_Probabilities.h5,777325,0.05585051297719744,1.0,0.0,0.7677187791464317,0.17643070787637088
591,Good0591_Probabilities.h5,807533,0.058278732881504536,1.0,0.0,0.7556483759796814,0.18607289113881414
592,Good0592_Probabilities.h5,835475,0.10287082198749214,1.0,0.0,0.6608300667285077,0.2362991112840001
593,Good0593_Probabilities.h5,862000,0.08642575406032482,1.0,0.0,0.7106252900232018,0.20294895591647333
594,Good0594_Probabilities.h5,890817,0.08015675497885649,1.0,0.0,0.7177927677626269,0.20205047725851663
595,Good0595_Probabilities.h5,923145,0.08706324575229243,1.0,0.0,0.7103770263609726,0.202559727886735
596,Good0596_Probabilities.h5,953960,0.060629376493773326,1.0,0.0,0.7673822801794624,0.17198834332676421
597,Good0597_Probabilities.h5,983535,0.06568449521369346,1.0,0.0,0.7815847936270697,0.15273071115923684
598,Good0598_Probabilities.h5,1003222,0.07139795578645604,1.0,0.0,0.7599624011435155,0.16863964307002838
599,Good0599_Probabilities.h5,1033110,0.05684583442227836,1.0,0.0,0.7680760035233422,0.17507816205437948
600,Good0600_Probabilities.h5,1060932,0.05811871071850034,1.0,0.0,0.7777039433253027,0.164177345956197
601,Good0601_Probabilities.h5,1092941,0.052276380884238034,1.0,9.149624728141775e-07,0.7594280020604955,0.18829470209279367
602,Good0602_Probabilities.h5,136555,0.26828018014719346,1.0,0.0,0.2666324924023287,0.4650873274504778
603,Good0603_Probabilities.h5,92138,0.25915474614165707,1.0,0.0,0.24088866699950076,0.49995658685884214
604,Good0604_Probabilities.h5,71862,0.2742339484011021,1.0,0.0,0.17891235980072917,0.5468536917981687
605,Good0605_Probabilities.h5,50100,0.24483033932135728,1.0,0.0,0.12419161676646706,0.6309780439121756
606,Good0606_Probabilities.h5,58579,0.26596561907850935,1.0,0.0,0.05558305877532904,0.6784513221461616
607,Good0607_Probabilities.h5,29633,0.18371410252083825,1.0,0.0,0.09759389869402356,0.7186919987851382
608,Good0608_Probabilities.h5,12669,0.16639040176809536,1.0,0.0,0.03907174994080038,0.7945378482911043
609,Good0609_Probabilities.h5,14019,0.15478992795491833,1.0,0.0,0.05192952421713389,0.7932805478279478
610,Good0610_Probabilities.h5,18098,0.30152503039009837,1.0,0.0,0.009559067300254171,0.6889159023096475
611,Good0611_Probabilities.h5,5990,0.032387312186978295,1.0,0.0,0.012020033388981636,0.9555926544240401
612,Good0612_Probabilities.h5,18031,0.22550052687038988,1.0,0.0,0.0805279795907049,0.6939714935389052
613,Good0613_Probabilities.h5,133390,0.28346202863782893,1.0,0.0,0.264525076842342,0.45201289451982907
614,Good0614_Probabilities.h5,63875,0.3282348336594912,1.0,0.0,0.15578864970645792,0.5159765166340509
615,Good0615_Probabilities.h5,23997,0.361670208776097,1.0,0.0,0.024836437888069343,0.6134933533358337
616,Good0616_Probabilities.h5,15797,0.21706653161992784,1.0,0.0,0.21731974425523834,0.5656137241248338
617,Good0617_Probabilities.h5,16513,0.25925028765215286,1.0,0.0,0.16078241385575,0.5799672984920972
618,Good0618_Probabilities.h5,50393,0.26231817911217825,1.0,0.0,0.06633857877086104,0.6713432421169607
619,Good0619_Probabilities.h5,44613,0.1578239526595387,1.0,0.0,0.19402416336045547,0.6481518839800058
620,Good0620_Probabilities.h5,28373,0.15303281288548973,1.0,0.0,0.10992845310682692,0.7370387340076834
621,Good0621_Probabilities.h5,42006,0.10227110412798171,1.0,0.0,0.10741322668190259,0.7903156691901156
622,Good0622_Probabilities.h5,41311,0.10924451114715208,1.0,0.0,0.08336762605601414,0.8073878627968337
623,Good0623_Probabilities.h5,31732,0.1391970250850876,1.0,0.0,0.0838585654859448,0.7769444094289676
624,Good0624_Probabilities.h5,25077,0.128564022809746,1.0,0.0,0.09654264864218208,0.7748933285480719
625,Good0625_Probabilities.h5,20533,0.14907709540739297,1.0,0.0,0.0480689621584766,0.8028539424341304
626,Good0626_Probabilities.h5,31346,0.11698462323741467,1.0,0.0,0.0468640336885089,0.8361513430740765
627,Good0627_Probabilities.h5,31199,0.12516426808551556,1.0,0.0,0.05121959037148627,0.8236161415429982
628,Good0628_Probabilities.h5,27665,0.13685161756732334,1.0,0.0,0.04019519248147479,0.8229531899512019
629,Good0629_Probabilities.h5,48031,0.1346630301263767,1.0,0.0,0.06658199912556474,0.7987549707480586
630,Good0630_Probabilities.h5,20063,0.18955290833873298,1.0,0.0,0.5066540397747097,0.30379305188655736
631,Good0631_Probabilities.h5,23082,0.17936054068105017,1.0,0.0,0.034399098864916385,0.7862403604540334
632,Good0632_Probabilities.h5,24568,0.12996580918267664,1.0,0.0,0.12141810485183979,0.7486160859654836
633,Good0633_Probabilities.h5,33581,0.12882284625234508,1.0,0.0,0.10118817188290997,0.769988981864745
634,Good0634_Probabilities.h5,31160,0.12378048780487805,1.0,0.0,0.13225288831835688,0.743966623876765
635,Good0635_Probabilities.h5,28778,0.17297935923274724,1.0,0.0,0.14597956772534576,0.681041073041907
636,Good0636_Probabilities.h5,31827,0.1672793540076036,1.0,0.0,0.47836742388538034,0.35435322210701603
637,Good0637_Probabilities.h5,36600,0.11172131147540984,1.0,0.0,0.6660655737704918,0.22221311475409836
638,Good0638_Probabilities.h5,42217,0.11689603714143591,1.0,0.0,0.5940497903688088,0.2890541724897553
639,Good0639_Probabilities.h5,48744,0.12639504349253242,1.0,0.0,0.6166707697357624,0.2569341867717052
640,Good0640_Probabilities.h5,53595,0.12083216717977423,1.0,0.0,0.6681780016792611,0.21098983114096465
641,Good0641_Probabilities.h5,60453,0.10196350884157941,1.0,0.0,0.5855623376838205,0.3124741534746001
642,Good0642_Probabilities.h5,76551,0.10204961398283498,1.0,0.0,0.56014944285509,0.33780094316207493
643,Good0643_Probabilities.h5,83555,0.11363772365507749,1.0,0.0,0.5583866914008737,0.3279755849440488
644,Good0644_Probabilities.h5,93216,0.12129891864057672,1.0,0.0,0.5402184174390663,0.33848266392035703
645,Good0645_Probabilities.h5,104336,0.13903159024689465,1.0,0.0,0.48753067014261614,0.3734377396104892
646,Good0646_Probabilities.h5,115871,0.14870847753104746,1.0,0.0,0.46033951549568053,0.390952006973272
647,Good0647_Probabilities.h5,131511,0.17695097748477315,1.0,0.0,0.37935229752644267,0.4436967249887842
648,Good0648_Probabilities.h5,148838,0.2090192020854889,1.0,0.0,0.33867695077869897,0.45230384713581206
649,Good0649_Probabilities.h5,167287,0.15669478202131665,1.0,0.0,0.39274420606502597,0.4505610119136574
650,Good0650_Probabilities.h5,186575,0.17437491625351736,1.0,0.0,0.4025030148733753,0.4231220688731073
651,Good0651_Probabilities.h5,210073,0.1284791477248385,1.0,0.0,0.40588271696029476,0.46563813531486675
652,Good0652_Probabilities.h5,234378,0.1352644019489884,1.0,0.0,0.4623684816834345,0.40236711636757716
653,Good0653_Probabilities.h5,256344,0.06177246200418188,1.0,0.0,0.6702594950535218,0.2679680429422963
654,Good0654_Probabilities.h5,278900,0.0885371100752958,1.0,0.0,0.5573825743994263,0.35408031552527786
655,Good0655_Probabilities.h5,303301,0.11924787587248312,1.0,0.0,0.5289168186059393,0.3518353055215776
656,Good0656_Probabilities.h5,330239,0.08137137043171763,1.0,0.0,0.590651013356993,0.3279776162112894
657,Good0657_Probabilities.h5,359088,0.09639698346923317,1.0,0.0,0.5771537896003208,0.32644922693044603
658,Good0658_Probabilities.h5,390633,0.09001543648386082,1.0,0.0,0.5994962023177766,0.31048836119836265
659,Good0659_Probabilities.h5,418567,0.07053828897165806,1.0,0.0,0.6846263561150305,0.24483535491331138
660,Good0660_Probabilities.h5,444884,0.0868630924016148,1.0,0.0,0.6084889544240746,0.3046479531743106
661,Good0661_Probabilities.h5,477151,0.06234085226689245,1.0,0.0,0.6300542176376032,0.3076049300955044
662,Good0662_Probabilities.h5,512759,0.0735043168428053,1.0,0.0,0.6278661125401992,0.2986295706169955
663,Good0663_Probabilities.h5,547731,0.06914525560904897,1.0,0.0,0.6253617195302074,0.3054930248607437
664,Good0664_Probabilities.h5,582109,0.051449127225313473,1.0,0.0,0.7113547462760411,0.23719612649864544
665,Good0665_Probabilities.h5,615988,0.09901329246673636,1.0,0.0,0.6071222166665584,0.2938644908667052
666,Good0666_Probabilities.h5,655185,0.07599532956340575,1.0,0.0,0.6397872356662622,0.28421743477033207
667,Good0667_Probabilities.h5,694788,0.05041393921599106,1.0,0.0,0.6713198846266775,0.27826617615733146
668,Good0668_Probabilities.h5,731943,0.054112137147291524,1.0,0.0,0.6635940230318481,0.28229383982086037
669,Good0669_Probabilities.h5,770212,0.060906607531432906,1.0,0.0,0.5613532378098498,0.37774015465871735
670,Good0670_Probabilities.h5,811611,0.06286509177426132,1.0,0.0,0.6278093815879775,0.3093255266377612
671,Good0671_Probabilities.h5,850212,0.050023994015610224,1.0,0.0,0.6381114357360282,0.31186457024836156
672,Good0672_Probabilities.h5,889928,0.06332310029575426,1.0,0.0,0.6575430821369819,0.27913381756726385
673,Good0673_Probabilities.h5,929008,0.06635142000930025,1.0,0.0,0.5647981502850352,0.36885042970566456
674,Good0674_Probabilities.h5,967860,0.0460510817680243,1.0,0.0,0.651563242617734,0.30238567561424173
675,Good0675_Probabilities.h5,1004060,0.053001812640678846,1.0,0.0,0.6572117204151147,0.2897864669442065
676,Good0676_Probabilities.h5,1043480,0.03253823743627094,1.0,0.0,0.7581736113773143,0.2092881511864147
677,Good0677_Probabilities.h5,1076663,0.03574934775319668,1.0,0.0,0.7430319422140447,0.22121871003275861
678,Good0678_Probabilities.h5,1131152,0.060586906092196274,1.0,0.0,0.6936707003126017,0.24574239359520206
679,Good0679_Probabilities.h5,1155484,0.1374350488626411,1.0,0.0,0.5516727189645205,0.3108922321728384
680,Good0680_Probabilities.h5,1191179,0.16957065226972604,1.0,0.0,0.5151207333238749,0.315308614406399
681,Good0681_Probabilities.h5,1237600,0.10745717517776342,1.0,0.0,0.6129282482223659,0.2796145765998707
682,Good0682_Probabilities.h5,1289618,0.06844119731579429,1.0,0.0,0.729761061027374,0.2017977416568317
683,Good0683_Probabilities.h5,1334550,0.07806151886403656,1.0,0.0,0.7160855719156269,0.20585290922033644
684,Good0684_Probabilities.h5,1375678,0.10551160954816462,1.0,0.0,0.6470787495329575,0.24740964091887782
685,Good0685_Probabilities.h5,1426812,0.053552254957205295,1.0,0.0,0.6837481041650897,0.262699640877705
686,Good0686_Probabilities.h5,1461051,0.08330989130427344,1.0,0.0,0.6082108016763276,0.3084793070193991
687,Good0687_Probabilities.h5,1508269,0.08527325032868806,1.0,0.0,0.6926867819997626,0.2220399676715493
688,Good0688_Probabilities.h5,61021,0.12816899100309728,1.0,0.0,0.062273643499778764,0.809557365497124
689,Good0689_Probabilities.h5,32443,0.11728261874672502,1.0,0.0,0.025120981413556082,0.8575963998397189
690,Good0690_Probabilities.h5,52300,0.14294455066921608,1.0,0.0,0.0375717017208413,0.8194837476099427
691,Good0691_Probabilities.h5,101537,0.2535036489161586,1.0,0.0,0.0570924884524853,0.6894038626313561
692,Good0692_Probabilities.h5,54136,0.1311881188118812,1.0,0.0,0.03299098566573075,0.835820895522388
693,Good0693_Probabilities.h5,41878,0.04467739624623907,1.0,0.0,0.002125220879698171,0.9531973828740627
694,Good0694_Probabilities.h5,4660,0.39184549356223175,1.0,0.0,0.05128755364806867,0.5568669527896996
695,Good0695_Probabilities.h5,5685,0.32770448548812664,1.0,0.0,0.05505716798592788,0.6172383465259454
696,Good0696_Probabilities.h5,9563,0.25190839694656486,1.0,0.0,0.1565408344661717,0.5915507685872634
697,Good0697_Probabilities.h5,6004,0.3159560293137908,1.0,0.0,0.07395069953364423,0.610093271152565
698,Good0698_Probabilities.h5,23927,0.7667488611192377,1.0,0.0,0.0016299577882726627,0.23162118109248966
699,Good0699_Probabilities.h5,79893,0.28304106742768453,1.0,0.0,0.13395416369394064,0.5830047688783748
700,Good0700_Probabilities.h5,3712,0.4307650862068966,1.0,0.0,0.0018857758620689656,0.5673491379310345
701,Good0701_Probabilities.h5,6709,0.501863168877627,1.0,0.0,0.1937695632732151,0.30436726784915785
702,Good0702_Probabilities.h5,3682,0.4323737099402499,1.0,0.0,0.008962520369364476,0.5586637696903857
703,Good0703_Probabilities.h5,5647,0.6518505401097928,1.0,0.0,0.0,0.3481494598902072
704,Good0704_Probabilities.h5,4247,0.4061690605133035,1.0,0.0,0.3746173769719802,0.21921356251471627
705,Good0705_Probabilities.h5,3031,0.5051138238205213,1.0,0.0,0.16331243813922797,0.33157373804025075
706,Good0706_Probabilities.h5,9575,0.0866840731070496,1.0,0.0,0.14422976501305482,0.7690861618798955
707,Good0707_Probabilities.h5,4480,0.4772321428571429,1.0,0.0,0.15089285714285713,0.371875
708,Good0708_Probabilities.h5,6442,0.2606333436820863,1.0,0.0,0.34104315429990684,0.3983235020180068
709,Good0709_Probabilities.h5,6199,0.4981448620745281,1.0,0.0,0.21971285691240522,0.2821422810130666
710,Good0710_Probabilities.h5,5208,0.5606758832565284,1.0,0.0,0.16282642089093702,0.2764976958525346
711,Good0711_Probabilities.h5,33843,0.062494459711018524,1.0,0.0,0.08397600685518423,0.8535295334337972
712,Good0712_Probabilities.h5,7940,0.344080604534005,1.0,0.0,0.259823677581864,0.396095717884131
713,Good0713_Probabilities.h5,8525,0.309208211143695,1.0,0.0,0.28961876832844574,0.40117302052785925
714,Good0714_Probabilities.h5,9665,0.41376099327470256,1.0,0.0,0.20351784790481117,0.3827211588204863
715,Good0715_Probabilities.h5,74693,0.2937356914302545,1.0,0.0,0.22251081091936326,0.4837534976503822
716,Good0716_Probabilities.h5,50739,0.07037978675180827,1.0,0.0,0.011785805790417627,0.9178344074577741
717,Good0717_Probabilities.h5,79063,0.10127366783451172,1.0,0.0,0.048518270240188205,0.8502080619253001
718,Good0718_Probabilities.h5,14698,0.14723091577085318,1.0,0.0,0.009389032521431487,0.8433800517077154
719,Good0719_Probabilities.h5,14614,0.6744217873272205,1.0,0.0,0.021212535924456002,0.30436567674832354
720,Good0720_Probabilities.h5,14103,0.3191519534850741,1.0,0.0,0.28086222789477416,0.39998581862015176
721,Good0721_Probabilities.h5,15242,0.13141320036740586,1.0,0.0,0.552945807636793,0.3156409919958011
722,Good0722_Probabilities.h5,16933,0.2139018484615839,1.0,0.0,0.4732770330124609,0.31282111852595523
723,Good0723_Probabilities.h5,19460,0.2328365878725591,1.0,0.0,0.5103802672147996,0.2567831449126413
724,Good0724_Probabilities.h5,22102,0.11125689982806986,1.0,0.0,0.7275812143697403,0.16116188580218985
725,Good0725_Probabilities.h5,24815,0.1237154946604876,1.0,0.0,0.6746725770703204,0.20161192826919203
726,Good0726_Probabilities.h5,27986,0.15196884156363896,1.0,0.0,0.609268920174373,0.23876223826198814
727,Good0727_Probabilities.h5,30676,0.07158690833224671,1.0,0.0,0.8023536315034555,0.1260594601642978
728,Good0728_Probabilities.h5,37007,0.12335504093820088,1.0,0.0,0.6295295484638042,0.24711541059799497
729,Good0729_Probabilities.h5,39129,0.0633034322369598,1.0,0.0,0.8084285312683688,0.12826803649467147
730,Good0730_Probabilities.h5,41236,0.058031816859055195,1.0,0.0,0.8355320593656028,0.10643612377534194
731,Good0731_Probabilities.h5,44930,0.0643222791008235,1.0,0.0,0.8353216113955041,0.10035610950367238
732,Good0732_Probabilities.h5,49172,0.04138534125111852,1.0,0.0,0.8337061742455055,0.12490848450337591
733,Good0733_Probabilities.h5,52158,0.061141148050155296,1.0,0.0,0.8336400935618697,0.105218758387975
734,Good0734_Probabilities.h5,55590,0.06335671883432271,1.0,0.0,0.8425975894945134,0.09404569167116388
735,Good0735_Probabilities.h5,60817,0.06823749938339609,1.0,0.0,0.8145913149283918,0.11717118568821218
736,Good0736_Probabilities.h5,66039,0.06262965823225669,1.0,0.0,0.7583246263571526,0.17904571541059072
737,Good0737_Probabilities.h5,73020,0.06558477129553547,1.0,0.0,0.794097507532183,0.14031772117228156
738,Good0738_Probabilities.h5,81812,0.06887742629443114,1.0,0.0,0.7465775191903389,0.18454505451523004
739,Good0739_Probabilities.h5,91286,0.06343798610958964,1.0,2.1909164603553667e-05,0.7550336305676665,0.18150647415814036
740,Good0740_Probabilities.h5,98934,0.12636707299816038,1.0,0.0,0.6273070936179675,0.24632583338387207
741,Good0741_Probabilities.h5,108785,0.1355425839959553,1.0,0.0,0.5368662959047663,0.3275911200992784
742,Good0742_Probabilities.h5,120864,0.1560927985173418,1.0,0.0,0.46479514164680963,0.37911205983584856
743,Good0743_Probabilities.h5,136489,0.18176556352526577,1.0,0.0,0.35054106924367534,0.4676933672310589
744,Good0744_Probabilities.h5,155538,0.17337242345921897,1.0,0.0,0.38415692628168036,0.44247065025910065
745,Good0745_Probabilities.h5,172805,0.18225745782818784,1.0,0.0,0.3639709499146437,0.4537715922571685
746,Good0746_Probabilities.h5,188951,0.19659065048610486,1.0,0.0,0.30127916761488427,0.5021301818990108
747,Good0747_Probabilities.h5,208992,0.22648235339151737,1.0,0.0,0.24629650895728067,0.5272211376512019
748,Good0748_Probabilities.h5,231410,0.22332224190830127,1.0,0.0,0.27194589689296056,0.5047318611987381
749,Good0749_Probabilities.h5,256401,0.19531515087694665,1.0,0.0,0.28140295864680714,0.5232818904762462
750,Good0750_Probabilities.h5,281873,0.16226101825999653,1.0,0.0,0.36143227623788016,0.4763067055021233
751,Good0751_Probabilities.h5,310950,0.1891751085383502,1.0,0.0,0.297009165460685,0.5138157260009648
752,Good0752_Probabilities.h5,336935,0.18594387641533233,1.0,0.0,0.3194800184011753,0.4945761051834924
753,Good0753_Probabilities.h5,366610,0.15371102806797415,1.0,0.0,0.3253675568042334,0.5209214151277924
754,Good0754_Probabilities.h5,395571,0.1444822800458072,1.0,0.0,0.34036114882031293,0.5151565711338799
755,Good0755_Probabilities.h5,426398,0.14657901772522386,1.0,0.0,0.37794501850383916,0.47547596377093704
756,Good0756_Probabilities.h5,459059,0.1680502941887644,1.0,0.0,0.3563572438401164,0.4755924619711192
757,Good0757_Probabilities.h5,488464,0.1374860788103115,1.0,0.0,0.3946780110714403,0.4678359101182482
758,Good0758_Probabilities.h5,520428,0.13704297232278048,1.0,0.0,0.40054916338090957,0.46240786429631
759,Good0759_Probabilities.h5,552096,0.11012396394829885,1.0,0.0,0.45226011418304063,0.4376159218686605
760,Good0760_Probabilities.h5,583444,0.11092924085259254,1.0,0.0,0.4514314998525994,0.43763925929480807
761,Good0761_Probabilities.h5,616520,0.13836371893855837,1.0,0.0,0.4456222020372413,0.41601407902420035
762,Good0762_Probabilities.h5,650620,0.0756924164642956,1.0,0.0,0.5627785804309735,0.36152900310473085
763,Good0763_Probabilities.h5,678962,0.10389388507751539,1.0,0.0,0.5093790226846274,0.3867270922378572
764,Good0764_Probabilities.h5,833262,0.16251911163595603,1.0,0.0,0.43762226046549585,0.3998586278985481
765,Good0765_Probabilities.h5,851801,0.18729139787344698,1.0,0.0,0.3984956580234116,0.41421294410314147
766,Good0766_Probabilities.h5,886677,0.1451622180343011,1.0,0.0,0.4461590861159137,0.4086786958497852
767,Good0767_Probabilities.h5,911355,0.12630972562832266,1.0,0.0,0.4553779811379759,0.41831229323370145
768,Good0768_Probabilities.h5,955745,0.09923986000449911,1.0,0.0,0.5809122726250203,0.3198478673704806
769,Good0769_Probabilities.h5,1435074,0.105497695589217,1.0,0.0,0.5925506280512364,0.3019516763595466
770,Good0770_Probabilities.h5,1459339,0.13204951008641583,1.0,0.0,0.5547840494908997,0.31316644042268454
771,Good0771_Probabilities.h5,1517971,0.09675942425777567,1.0,0.0,0.6096387875657704,0.29360178817645394
772,Good0772_Probabilities.h5,1562132,0.09370014825891794,1.0,0.0,0.6035002163709597,0.3027996353701224
773,Good0773_Probabilities.h5,1605155,0.0914067488809492,1.0,0.0,0.6281094349143852,0.2804838162046656
